"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6497.66699652001","6368.0774513297","5995.42636617582","5414.2492541583","5147.48258793166","4686.13190193967","4670.6672639199","4712.88170281394","4850.68766608653","4813.14497480764","4930.62936583964","5301.66817731876","5439.10781607694","5715.12243995356","6068.59958830169","6542.13318850278","6971.62345605234","7506.71350712892","8060.99827013547","8388.19660509942","7947.38039433148","8289.88600898491","8726.12178913182","8980.36801647408","9252.02815931961","9415.07387452989","9493.5777977259","9625.17535240126","9982.9812514914","10283.0167100449","10501.6288772997","10282.7468483563",
"Togo","TGO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","374.64713186871","415.763220596249","427.376146585538","443.519353585642","497.635446117102","558.912204011048","588.95931655865","594.0849374853","594.965813762973","630.525006122344","621.806262284805","601.850523250466","629.90008275664","638.236725114805","653.955842852748","654.955117913194","627.468758720844","656.736561406186","712.903376736369","659.075699814779","733.461105383463","686.07889519735","638.062531643381","581.314475970727","591.365480329683","602.697239519136","592.225152340719","576.609657324811","596.736720293119","603.898406610146","587.145193627139","569.649847166431","535.481866745597","445.264516405768","500.598428292118","526.37503697445","556.747236316901","617.325894178044","584.053615759089","580.017177693457","558.650549428483","547.878755598731","554.125651781423","576.543886179532","556.582268628373","517.006521921529","516.780260939732","497.122874219179","503.451337734882","517.100785034528","534.04478262418","553.201791028524","573.923988738926","593.162092104802","612.148972403789","630.936905708569","649.445938994574","661.086803885366","677.21561688761","697.113441954474","692.506541044045",
"Thailand","THA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","570.857769012154","583.844786170464","609.449760693073","638.74582371007","662.176114098682","695.158763652778","749.708822621441","790.445566454889","829.772930298866","858.570601422512","929.093711235066","946.883005780931","959.706095607924","1028.94186560468","1046.42390540411","1070.56373223423","1142.0559190694","1225.41472886879","1321.60474674692","1362.9265994486","1404.00619246746","1457.65309896003","1506.68861872725","1561.71781003898","1621.78646423113","1666.7512604285","1727.33918754403","1857.89633728167","2068.51553178201","2284.03426679602","2503.80859316988","2686.06830519513","2874.13940804898","3083.21808196478","3299.38452138522","3531.7924098092","3690.26966567355","3546.40306306526","3236.38829537061","3345.60693170044","3458.35288719228","3544.44240522555","3731.2734390966","3969.7349035934","4190.48802523168","4337.87997532396","4525.95527981536","4745.30390037447","4801.87775390121","4744.76314598185","5076.33987220163","5094.47288695174","5437.87672887032","5558.73567159168","5589.32654260015","5741.36409694828","5916.47845354322","6142.40949280166","6379.59754747284","6505.71533020365","6094.43287260034",
"Tajikistan","TJK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1380.72799210493","1383.47207995303","1322.66183601677","1459.1657437545","1324.92589847431","1283.59239553848","1166.66245371943","812.997497343407","668.629163667027","518.256430701952","447.165174779258","366.979079082448","367.676909457334","381.494149245349","389.642958522316","415.514714657546","447.961131040468","487.973095448851","532.153710581891","576.319283790832","603.43643764051","633.246592711606","669.100729908762","707.214220158443","719.34809318693","749.552412285997","787.228881805794","827.214132264994","868.041640003561","904.53522131505","935.989375302674","976.370620437511","1020.17610766353","1071.10432838188","1123.19274051533","1147.07849788532",
"Turkmenistan","TKM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2789.78923932065","3020.57037414958","2817.85675144787","3713.34407852434","3443.97889666696","2845.45805844167","2808.24852807561","2263.55304475147","2054.28200132002","2151.27607629948","1876.36302263531","1983.01543617205","2282.975411209","2381.17731143654","2458.50390935766","2440.26887603292","2495.28246105187","2593.51635664263","2899.95348230635","3181.06784229957","3489.32647926972","3949.04583339136","4129.54105697777","4439.20212759739","5006.28171850867","5462.91106767891","5909.66201830506","6399.17349600696","6693.93681286753","6987.06941060182","7318.06804257156","7647.94364661358","8004.99840811401","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3721.00617831239","3854.69530186309","3926.50942919177","3912.69667792633","4088.41166176579","4182.80927345641","4236.61759019594","4305.71552624185","4529.89704275528","4688.75246457337","4874.10003426422","5071.39454246581","5306.310326611","5632.18307280437","5861.64048427649","5942.06266908805","6163.70015422808","6308.54597130522","6399.45368918159","6669.52076590112","6927.44677326048","6782.58909263908","6594.28624000941","6277.89453170469","6368.18001413896","6464.77236682467","6621.33625123646","6709.94080174221","6636.17404898706","6592.23686590604","6499.83660154428","6619.61312049861","6675.60833117946","6816.94575659488","7008.65413810075","6989.70002939202","7115.28550405263","7361.85123055158","7402.92572082023","7285.22380699505","7448.26004296874","7395.13683681397","7311.97697108522","7328.78223579642","7689.18981767716","7921.3792531533","8241.56019751178","8602.05737998735","8844.89850904416","8575.75027544806","8991.0870256396","9288.79752258184","9446.1301391853","9609.69032500491","9605.83743960752","9509.77020844081","9375.47424374759","9455.4936608145","9537.35590749626","9537.8804284304","8853.39645506138",
"Timor-Leste","TLS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640.799132891441","731.616994749773","666.699455093306","635.341586897696","621.619696380728","625.425375896891","587.172280116475","634.773532262388","693.981755696127","749.908838605549","806.413526264338","838.175023987656","873.078966166126","875.898809614667","898.477272070131","907.649478090504","920.497283787984","865.704082722471","839.884191667846","977.750509904918","875.516842826485",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1943.48213851858","2030.69004020197","2165.2785386359","2359.02414761197","2588.87842995666","2761.23267354418","2937.84141884554","3259.78816520379","3400.49183963869","3535.68019150843","3464.52692981314","3891.7633031459","3748.30977972671","3416.8472260208","3222.86242008497","2759.82652152509","2658.67027091593","2980.40873646882","3020.86324199762","2877.16844137535","2877.88348017123","2710.50011594523","2679.43590245721","2584.81247639668","2583.23750987839","2840.41285232834","2730.59910593003","2789.57279350205","2801.87667606379","2781.03290504389","2792.13542972817","2904.84356779383","2941.02802200011","3082.41359205926","3156.62026324109","3300.63457516344","3316.73844991754","3360.32918224427","3361.96149803543","3574.66604952203","3661.3377525888","3782.2399308887","3945.89536869874","4013.72489650116","4042.76646300535","4180.0837240868","4064.24589338999","4102.49965686684","4097.63520051355","4108.39811368657","4077.93827306835","4315.36743560276","4371.67459491113","4278.71741966036","4191.00562284954","3973.71015675358",
"Tonga","TON","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2226.66383361981","2326.73132487562","2370.3250848134","2410.06508710395","2565.31119539632","2614.51016195035","2685.80414031682","2627.62731257229","2630.75284626704","2570.98733940999","2730.91657038388","2733.34951829531","2830.83515354154","2965.3538969774","3176.42313579387","3223.86488865795","3251.35114686442","3317.04688319332","3424.64512766121","3437.47055035252","3547.50795366851","3699.17060830227","3762.96462898007","3649.42154978414","3627.25939354217","3593.16767240905","3572.59661897361","3713.08917894954","3502.66112827436","3527.95234170016","3783.89093550533","3845.56069364644","3894.26324361247","4002.17496475507","4058.83908558746","4310.02113496009","4415.71632843311","4377.59256368473","4354.95040327225","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","331.905447256227","338.341541332231","342.165709976614","352.950872341138","371.88145654859","359.915130091666","355.33982742187","369.933191268661","377.352982311294","390.833634717068","403.801285444358","398.002386475406","383.065046466508","388.403966805746","387.929714116531","407.006960199571","407.066027906625","423.259437930069","438.268284602899","414.574079898871","431.2048690591","447.75943535559","453.683603351613","473.147180867987","481.34141048791","495.666292759037","507.716946314827","516.995539388557","549.034513442188","566.407646532093","584.095639703983","582.048692156539","602.026037869253","615.307698504348","639.166858115444","669.808280114942","701.596786429824","714.010872236996","739.670624811536","782.451588119958","799.075205324151","819.755332024806","834.447731733533","880.337176392346","930.939994957594","985.155084241754","1044.16128094271","1103.28858194375","1121.83322538803","1184.31024319784","1257.4994448357","1304.01021711202","1357.57728755306","1421.56699095624","1501.72047940535","1594.02955272603","1696.8867430581","1787.47111087949","1880.02639134208","1932.9810247881","1785.23216504522",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1124.89338891525","1114.78612903962","1152.46819580199","1196.11595276439","1230.17275822764","1260.19796883773","1248.31941259375","1210.93692552348","1216.66007088927","1292.01951407571","1384.39880852023","1449.09934384181","1448.27576334618","1470.2310187537","1543.76171022896","1500.28140027019","1535.64340703735","1528.55558330087","1481.12774761514","1498.44982330537","1516.39227656117","1467.70083407711","1410.92863766661","1337.63854910642","1333.29317353195","1318.65815335235","1302.28805983073","1299.93066908191","1320.09311085942","1315.73721664321","1309.79862171723","1279.27980783132","1240.86313518702","1197.3298187125","1179.41124558018","1187.73025894101","1215.7029294683","1226.52759106377","1223.39669983847","1217.83829316768","1227.74330023075","1246.96752817992","1291.80885974808","1311.73326507492","1360.28719361835","1406.47818272291","1453.91158979035","1506.95285384106","1545.12925146825","1550.24184100263","1592.59207979875","1620.09697291913","1641.13928340868","1677.75805583677","1711.91237365358","1712.18143641151","1685.68351490609","1683.08594159973","1681.38232604373","1675.68114333334","1592.80008906004",
"Trinidad and Tobago","TTO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","4006.74998805902","4480.20215470924","4526.53680326572","4713.17520170091","5012.83632506425","4997.11636906084","5157.55016084799","5228.67961963869","5468.50669514082","5579.51830717484","5726.73639859361","5723.37429251345","5976.7685118933","5989.95387491256","6127.71609857218","6129.36853534813","6431.81047944438","6923.23913647468","7512.96081818248","7673.51682670768","8345.13882625883","8590.58169828451","8773.37267074136","7744.85806819473","7191.95251673026","6806.04689941125","6510.07129715962","6155.10198189148","5866.60290782526","5776.14404301002","5823.64025811654","5965.87463161919","6527.76784151095","6448.00907515399","6646.37143481387","6873.88535312863","7344.70084068812","7882.87098781489","8510.74802985469","9177.51371711007","9785.86341389413","10157.9724872588","10916.254132443","12430.8270506822","13350.944216414","14110.0955817411","15899.5101602782","16580.3299138626","17064.4537631153","16235.0918483729","16683.3930629542","16534.243513708","16636.7209437698","16895.8244513952","16635.6014151043","16783.9392226296","15760.5677377423","15217.9734384406","15164.6843842684","14920.6160499485","13707.6165455822",
"Tunisia","TUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1112.54993763987","1127.9092690388","1106.01626836653","1194.76334179044","1224.1617508249","1253.38382974808","1355.63029875676","1561.45210081773","1517.39056014268","1603.8506903593","1680.3638971993","1772.13346013635","1791.26379080899","1862.52033620085","1936.71344230011","2027.09966654011","2081.02498464807","2012.59915479627","2047.05672464598","2104.68872557154","2164.62134329089","2079.87689739781","2166.55367314765","2118.70366705318","2107.60250454305","2224.83397080178","2260.86553998263","2384.71161267502","2386.48733204859","2415.11825473234","2429.25415728655","2562.98634682269","2665.68085506122","2759.49881811727","2895.00033269972","3001.76600828035","3088.49959768291","3104.82685742234","3226.63287696706","3401.5046259306","3490.66904854389","3639.715419618","3844.90624801696","3965.63001284974","4043.12589257542","4141.97596390705","4022.21943761139","4146.09580085071","4221.84442778259","4299.85074057525","4304.55268611555","4310.5253374001","4343.4458528526","4408.33357320214","4404.99278707855","3983.94278478118",
